"common_name","genus","species","type","cultivar","date_removed","latitude","longitude"
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.053,45.66982
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.053,45.66958
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.054,45.66959
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.054,45.66968
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.053,45.66965
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.054,45.67066
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.054,45.67084
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.054,45.6709
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.053,45.66978
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.053,45.67006
"Hawthorne","Crataegus","oxycantha","Deciduous","Toba",NA,-111.053,45.66974
"Hawthorne","Crataegus","oxycantha","Deciduous","Toba",NA,-111.053,45.66978
"Hawthorne","Crataegus","oxycantha","Deciduous","Toba",NA,-111.053,45.66979
"Mountain Ash","Sorbus","decora","Deciduous",NA,NA,-111.053,45.67014
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.053,45.67014
"Willow","Salix","alba","Deciduous","Vitellina",NA,-111.054,45.6699
"Willow","Salix","alba","Deciduous","Golden Rod",NA,-111.053,45.67031
"Cottonwood","Populus","deltoides","Deciduous",NA,NA,-111.053,45.67073
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.053,45.671
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67098
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67098
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67097
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67096
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67099
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67096
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67094
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67093
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67095
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67098
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67097
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67097
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67098
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.053,45.67101
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.053,45.67101
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.053,45.67103
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.053,45.671
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.053,45.67053
"Apple (Flower Crab)","Malus",NA,"Deciduous",NA,NA,-111.053,45.6707
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.052,45.67066
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.052,45.67089
"Honey Locust","Gleditsia","triacanthos","Deciduous","Inermis",NA,-111.053,45.66873
"Honey Locust","Gleditsia","triacanthos","Deciduous","Inermis",NA,-111.053,45.66897
"Freeman Maple","Acer","x freemanii","Deciduous",NA,NA,-111.054,45.66878
"Maple (Silver)","Acer","saccharinum","Deciduous",NA,NA,-111.054,45.66876
"Radiant Crabapple","Malus",NA,"Deciduous","Radiant",NA,-111.054,45.66873
"Crabapple","Malus",NA,"Deciduous",NA,NA,-111.053,45.66922
"Crabapple","Malus",NA,"Deciduous",NA,NA,-111.053,45.66933
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.052,45.66956
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.052,45.66968
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.052,45.66981
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.054,45.66939
"Aspen","Populus","tremuloides","Deciduous",NA,"7/27/2015 0:00",-111.054,45.66937
"Aspen","Populus","tremuloides","Deciduous",NA,"7/27/2015 0:00",-111.054,45.66936
"Boxelder","Acer","negundo","Deciduous",NA,NA,-111.054,45.66932
"Willow","Salix",NA,"Deciduous",NA,NA,-111.054,45.66919
"Cottonwood","Populus","x acuminata","Deciduous",NA,NA,-111.054,45.66892
"Cottonwood","Populus","x acuminata","Deciduous",NA,NA,-111.054,45.669
"Willow","Salix",NA,"Deciduous",NA,NA,-111.054,45.66906
"Willow","Salix",NA,"Deciduous",NA,NA,-111.054,45.66907
"Willow","Salix",NA,"Deciduous",NA,NA,-111.054,45.66914
"Willow","Salix",NA,"Deciduous",NA,NA,-111.054,45.66917
"Willow","Salix",NA,"Deciduous",NA,NA,-111.054,45.66919
"Hackberry","Celtis","occidentalis","Deciduous",NA,NA,-111.054,45.66936
"Maple","Acer","tataricum","Deciduous","Hot WIngs",NA,-111.054,45.66934
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.054,45.66935
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.054,45.66926
"Plum","Prunus","nigra","Deciduous",NA,NA,-111.051,45.66748
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.052,45.66754
"Maple (Norway)","Acer","plantinoides","Deciduous",NA,NA,-111.052,45.66773
"Linden (American)","Tilia",NA,"Deciduous",NA,NA,-111.052,45.668
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.052,45.67002
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.052,45.67016
"Elm (Siberian)","Ulmus","pumila","Deciduous",NA,NA,-111.055,45.67087
"Elm (Siberian)","Ulmus","pumila","Deciduous",NA,NA,-111.055,45.67091
"Elm (Siberian)","Ulmus","pumila","Deciduous",NA,NA,-111.055,45.67094
"Elm (Siberian)","Ulmus","pumila","Deciduous",NA,NA,-111.055,45.67098
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.056,45.67099
"Maple","Acer","saccharinum","Deciduous",NA,NA,-111.056,45.67099
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.056,45.67099
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.056,45.67099
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.056,45.67099
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.056,45.67099
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.057,45.67099
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.057,45.67099
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.057,45.67099
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.057,45.671
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.056,45.67069
"Apple","Malus","baccata","Deciduous",NA,NA,-111.055,45.67067
"Apple","Malus","baccata","Deciduous",NA,NA,-111.056,45.66994
"Apple","Malus","baccata","Deciduous",NA,NA,-111.056,45.67008
"Apple","Malus","baccata","Deciduous",NA,NA,-111.057,45.66995
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.056,45.67038
"Maple (Norway)","Acer","platanoides","Deciduous",NA,"4/7/2016 0:00",-111.049,45.66382
"Maple (Norway)","Acer","platanoides","Deciduous",NA,"4/7/2016 0:00",-111.049,45.66386
"Maple (Norway)","Acer","platanoides","Deciduous",NA,NA,-111.049,45.66393
"Maple (Norway)","Acer","platanoides","Deciduous",NA,NA,-111.049,45.66409
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.05,45.66752
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.05,45.66753
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.05,45.66754
"Mountain Ash","Sorbus","aucuparia","Deciduous","Black Hawk",NA,-111.051,45.66691
"Mountain Ash","Sorbus","aucuparia","Deciduous","Black Hawk",NA,-111.051,45.66693
"Princess Kay Plum","Prunus","nigra","Deciduous","Princess Kay",NA,-111.052,45.66844
"Princess Kay Plum","Prunus","nigra","Deciduous","Princess Kay",NA,-111.052,45.66857
"Princess Kay Plum","Prunus","nigra","Deciduous","Princess Kay",NA,-111.052,45.66853
"Linden","Tilia","americana","Deciduous",NA,NA,-111.052,45.6686
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.051,45.66196
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.051,45.66196
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.051,45.66196
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.051,45.66196
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.051,45.66196
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.051,45.66196
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.051,45.66196
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.051,45.66196
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.051,45.66196
"Aspen","Populus","tremuloides","Deciduous",NA,NA,-111.051,45.66196
"Elm (American)","Ulmus","americana","Deciduous","Brandon",NA,-111.05,45.66157
"Elm (American)","Ulmus","americana","Deciduous","Brandon",NA,-111.05,45.66157
"Elm (American)","Ulmus","americana","Deciduous","Brandon",NA,-111.051,45.66157
"Elm (American)","Ulmus","americana","Deciduous","Brandon",NA,-111.052,45.66157
"Elm (American)","Ulmus","americana","Deciduous","Brandon",NA,-111.052,45.66099
"Honey Locust","Gleditsia","triacanthos","Deciduous","Inermis SkyLine",NA,-111.05,45.66099
"Honey Locust","Gleditsia","triacanthos","Deciduous","Inermis SkyLine",NA,-111.051,45.66099
"Honey Locust","Gleditsia","triacanthos","Deciduous","Inermis SkyLine",NA,-111.051,45.66157
"Honey Locust","Gleditsia","triacanthos","Deciduous","Inermis SkyLine",NA,-111.051,45.66157
"Honey Locust","Gleditsia","triacanthos","Deciduous","Inermis SkyLine",NA,-111.051,45.66157
"Calypso Ash","Fraxinus","americana","Deciduous","Calypso",NA,-111.05,45.66152
"Calypso Ash","Fraxinus","americana","Deciduous","Calypso",NA,-111.05,45.66161
"Prairie SpireAsh (Green)","Fraxinus","pennsylvanica","Deciduous","Rugby",NA,-111.051,45.66157
"Prairie SpireAsh (Green)","Fraxinus","pennsylvanica","Deciduous","Rugby",NA,-111.051,45.66157
"Prairie SpireAsh (Green)","Fraxinus","pennsylvanica","Deciduous","Rugby",NA,-111.051,45.66099
"Calypso Ash","Fraxinus","americana","Deciduous","Calypso",NA,-111.051,45.66099
"Calypso Ash","Fraxinus","americana","Deciduous","Calypso",NA,-111.051,45.66099
"Calypso Ash","Fraxinus","americana","Deciduous","Calypso",NA,-111.051,45.66099
"Calypso Ash","Fraxinus","americana","Deciduous","Calypso",NA,-111.05,45.66095
"Calypso Ash","Fraxinus","americana","Deciduous","Calypso",NA,-111.05,45.66103
"Prairie SpireAsh (Green)","Fraxinus","pennsylvanica","Deciduous","Rugby",NA,-111.052,45.66215
"Calypso Ash","Fraxinus","americana","Deciduous","Calypso",NA,-111.052,45.66215
"Apple (Flower Crab)","Malus",NA,"Deciduous","Selkirk",NA,-111.049,45.66547
"Apple (Flower Crab)","Malus",NA,"Deciduous","Selkirk",NA,-111.046,45.66818
"Apple (Flower Crab)","Malus",NA,"Deciduous","Selkirk",NA,-111.046,45.66817
"Apple (Flower Crab)","Malus",NA,"Deciduous","Selkirk",NA,-111.046,45.66821
"Apple (Flower Crab)","Malus",NA,"Deciduous","Selkirk",NA,-111.046,45.66819
"Maple","Acer","rubrum","Deciduous",NA,NA,-111.05,45.66858
"Apple (Flower Crab)","Malus",NA,"Deciduous",NA,NA,-111.046,45.66807
"Elm (American)","Ulmus","americana","Deciduous","Brandon",NA,-111.05,45.66042
"Elm (American)","Ulmus","americana","Deciduous","Brandon",NA,-111.049,45.66042
"Elm (American)","Ulmus","americana","Deciduous","Brandon",NA,-111.047,45.66044
"Elm (American)","Ulmus","americana","Deciduous","Brandon",NA,-111.047,45.66043
"Prairie SpireAsh (Green)","Fraxinus","pennsylvanica","Deciduous","Rugby",NA,-111.047,45.66043
"Prairie SpireAsh (Green)","Fraxinus","pennsylvanica","Deciduous","Rugby",NA,-111.048,45.66043
"Prairie SpireAsh (Green)","Fraxinus","pennsylvanica","Deciduous","Rugby",NA,-111.048,45.66043
"Prairie SpireAsh (Green)","Fraxinus","pennsylvanica","Deciduous","Rugby",NA,-111.048,45.66043
"Prairie SpireAsh (Green)","Fraxinus","pennsylvanica","Deciduous","Rugby",NA,-111.048,45.66043
"Prairie SpireAsh (Green)","Fraxinus","pennsylvanica","Deciduous","Rugby",NA,-111.049,45.66042
"Prairie SpireAsh (Green)","Fraxinus","pennsylvanica","Deciduous","Rugby",NA,-111.049,45.66042
"Prairie SpireAsh (Green)","Fraxinus","pennsylvanica","Deciduous","Rugby",NA,-111.049,45.66042
"Honey Locust","Gleditsia","triacanthos","Deciduous","Inermis SkyLine",NA,-111.051,45.66598
"Hot Wings Maple","Acer","tataricum","Deciduous",NA,NA,-111.051,45.66612
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.054,45.67007
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.054,45.67008
"Honey Locust","Gleditsia","triacanthos","Deciduous","Inermis SkyLine",NA,-111.051,45.67026
"Honey Locust","Gleditsia","triacanthos","Deciduous","Inermis SkyLine",NA,-111.052,45.67028
"Crimson King","Acer","platanoides","Deciduous","Crimson King",NA,-111.05,45.66841
"Apple (Flower Crab)","Malus",NA,"Deciduous",NA,NA,-111.048,45.66826
"Chokecherry","Prunus","padus","Deciduous",NA,NA,-111.051,45.66878
"Oakleaf Mtn. Ash","Sorbus","x hybrida","Deciduous",NA,NA,-111.052,45.6709
"Oakleaf Mtn. Ash","Sorbus",NA,"Deciduous",NA,NA,-111.052,45.67093
"Oakleaf Mtn. Ash","Sorbus","x hybrida","Deciduous",NA,NA,-111.052,45.67095
"Northern Flare Maple","Acer","saccharum","Deciduous",NA,NA,-111.052,45.66079
"Northern Flare Maple","Acer","saccharum","Deciduous",NA,NA,-111.052,45.66067
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.052,45.66053
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.051,45.66041
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.05,45.66041
"Elm (American)","Ulmus","americana","Deciduous",NA,NA,-111.05,45.66041
"Ash (Green)","Fraxinus","americana","Deciduous",NA,NA,-111.051,45.66041
"Ash (Green)","Fraxinus","americana","Deciduous",NA,NA,-111.051,45.66041
"Ash (Green)","Fraxinus","americana","Deciduous",NA,NA,-111.051,45.66041
"Ash (Green)","Fraxinus","americana","Deciduous",NA,NA,-111.051,45.66041
"Black, Walnut","Juglans","nigra","Deciduous",NA,NA,-111.052,45.66789
"Lilac (Japanese)","Syringa","reticulata","Deciduous",NA,NA,-111.05,45.67104
"Hawthorne","Crataegus","oxycantha","Deciduous","Toba",NA,-111.05,45.67094
"Hawthorne","Crataegus","oxycantha","Deciduous","Toba",NA,-111.05,45.67036
"Ginnala Maple","Acer","ginnala","Deciduous",NA,NA,-111.05,45.67046
"Flowering Crabapple","Malus",NA,"Deciduous",NA,NA,-111.05,45.67087
"Birch (Weeping)","Betula","pendula","Deciduous",NA,NA,-111.05,45.67027
"Birch (Weeping)","Betula","pendula","Deciduous",NA,NA,-111.049,45.67025
"European Mtn. Ash","Sorbus","aucuparia","Deciduous",NA,NA,-111.048,45.67049
"European Mtn. Ash","Sorbus","aucuparia","Deciduous",NA,NA,-111.048,45.67064
"Showy Mtn. Ash","Sorbus","decora","Deciduous",NA,NA,-111.048,45.67067
"Flowering Crabapple","Malus",NA,"Deciduous",NA,NA,-111.048,45.67059
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.048,45.67098
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.049,45.67104
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.048,45.67027
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.048,45.67038
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.048,45.67049
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.048,45.67061
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.048,45.67071
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.048,45.67079
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.048,45.67086
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.048,45.67095
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.048,45.67103
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.048,45.67112
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.049,45.67087
"Maple (Norway)","Acer","platanoides","Deciduous",NA,NA,-111.049,45.67088
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.049,45.67107
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.049,45.67111
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.049,45.67105
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.049,45.67102
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.049,45.67084
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.049,45.67085
"Maple (Norway)","Acer","platanoides","Deciduous",NA,NA,-111.049,45.67109
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.049,45.67092
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.05,45.67107
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.6701
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.045,45.67005
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.045,45.66996
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.045,45.66988
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,"1/5/2016 0:00",-111.045,45.6698
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.045,45.66971
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.045,45.66961
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.045,45.66933
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,"7/18/2016 14:21",-111.045,45.66928
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.66923
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.66923
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.66923
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.66922
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.66923
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.66923
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.66923
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66922
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66927
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66935
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66945
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66952
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66962
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66988
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66995
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.67004
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.6701
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.6701
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.6701
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.6701
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.6701
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.67011
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.67011
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.6701
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.6701
"Maple (Norway)","Acer","platanoides","Deciduous",NA,NA,-111.047,45.66979
"Apple (Flower Crab)","Malus",NA,"Deciduous",NA,NA,-111.046,45.6699
"Apple (Flower Crab)","Malus",NA,"Deciduous",NA,NA,-111.046,45.66981
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.67002
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.67002
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.6699
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.046,45.66979
"Apple (Flower Crab)","Malus",NA,"Deciduous",NA,"1/1/2015 0:00",-111.047,45.66991
"Apple (Flower Crab)","Malus",NA,"Deciduous",NA,NA,-111.047,45.67004
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66989
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66982
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66973
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66964
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66936
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66928
"Apple (Flower Crab)","Malus",NA,"Deciduous",NA,NA,-111.047,45.66972
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66923
"Ash (Green)","Fraxinus","pennsylvanica","Deciduous",NA,NA,-111.047,45.66923
"Maple","Acer","tataricum","Deciduous",NA,NA,-111.047,45.66928
"Chokecherry","Prunus","virginiana","Deciduous",NA,NA,-111.047,45.66943
"Tatarian Maple","Acer","tataricum","Deciduous",NA,NA,-111.048,45.66929
